6	-0.053224	0	25.793	-145	0.316	-0.31	0	-141.1	1.8379	-1.5549	1484	1517
6.05	-0.054451	0	25.75	-145	0.319	-0.314	0	-141.68	1.8593	-1.5751	1484	1517
6.1	-0.055696	0	25.707	-145	0.322	-0.318	0	-141.68	1.8807	-1.5952	1484	1517
6.15	-0.056957	0	25.664	-145	0.325	-0.322	0	-142.3	1.9023	-1.6154	1484	1517
6.2	-0.058235	0	25.621	-145	0.328	-0.326	0	-142.3	1.9239	-1.6355	1484	1517
6.25	-0.05953	0	25.577	-145	0.337	-0.328	0	-142.97	1.9756	-1.6457	1484	1517
6.3	-0.060842	0	25.534	-145	0.346	-0.33	0	-142.97	2.0319	-1.6691	1484	1517
6.35	-0.062171	0	25.49	-145	0.355	-0.332	0	-143.66	2.0838	-1.6792	1484	1517
6.4	-0.063518	0	25.446	-145	0.364	-0.334	0	-143.66	2.1358	-1.6894	1484	1517
6.45	-0.064881	0	25.402	-145	0.373	-0.336	0	-144.4	2.1911	-1.6999	1484	1517
6.5	-0.066262	0	25.358	-145	0.382	-0.338	0	-144.4	2.2433	-1.71	1484	1517
6.55	-0.067659	0	25.314	-145	0.394	-0.336	0	-145.04	2.3105	-1.7002	1484	1517
6.6	-0.069074	0	25.27	-145	0.406	-0.334	0	-145.04	2.3779	-1.6904	1484	1517
6.65	-0.070507	0	25.225	-145	0.418	-0.332	0	-145.04	2.4453	-1.6805	1483	1517
6.7	-0.071956	0	25.18	-145	0.431	-0.333	0	-145.36	2.5179	-1.6857	1483	1517
6.75	-0.073423	0	25.135	-145	0.444	-0.334	0	-145.42	2.5901	-1.6897	1483	1517
6.8	-0.074908	0	25.09	-145	0.457	-0.335	0	-145.42	2.6628	-1.6948	1483	1517
6.85	-0.07641	0	25.045	-145	0.47	-0.336	0	-145.27	2.7357	-1.7	1483	1517
6.9	-0.077929	0	25	-145	0.483	-0.337	0	-145.27	2.8172	-1.7032	1483	1518
6.95	-0.079466	0	24.955	-145	0.496	-0.338	0	-144.94	2.8902	-1.7084	1483	1518
7	-0.081021	0	24.909	-145	0.502	-0.336	0	-144.94	2.9283	-1.6986	1483	1518
7.05	-0.082593	0	24.863	-145	0.508	-0.334	0	-144.43	2.9665	-1.6887	1483	1518
7.1	-0.084182	0	24.818	-145	0.514	-0.332	0	-144.43	3.0048	-1.6789	1483	1518
7.15	-0.08579	0	24.772	-145	0.52	-0.33	0	-144.43	3.0432	-1.6691	1483	1518
7.2	-0.087415	0	24.725	-145	0.526	-0.328	0	-143.75	3.0967	-1.6595	1483	1518
7.25	-0.089058	0	24.679	-145	0.532	-0.326	0	-142.96	3.1353	-1.6497	1483	1518
7.3	-0.090718	0	24.633	-145	0.529	-0.321	0	-142.96	3.1289	-1.6248	1483	1518
7.35	-0.092397	0	24.586	-145	0.526	-0.316	0	-142.04	3.1227	-1.6	1483	1518
7.4	-0.094093	0	24.54	-145	0.523	-0.311	0	-142.04	3.1165	-1.5752	1483	1518
